00000000 00000000 00000000 00000000 0 0 1
0cea231e 0f000000 000066e6 00000000 0 1 1
0cebbeb6 0f000000 000066e6 00000000 0 1 1
0ced5a4e 0f000000 000066e6 00000000 0 1 1
0ceef5e6 0f000000 000066e6 00000000 0 1 1
0cf0917e 0f000000 000066e6 00000000 0 1 1
0cf22d16 0f000000 000066e6 00000000 0 1 1
0cf3c8ae 0f000000 000066e6 00000000 0 1 1
0cf56446 0f000000 000066e6 00000000 0 1 1
0cf6ffde 0f000000 000066e6 00000000 0 1 1
0cf89b76 0f000000 000066e6 00000000 0 1 1
0cfa370e 0f000000 000066e6 00000000 0 1 1
0cfbd2a6 0f000000 000066e6 00000000 0 1 1
0cfd6e3e 0f000000 000066e6 00000000 0 1 1
0cff09d6 0f000000 000066e6 00000000 0 1 1
0d00a56e 0f000000 000066e6 00000000 0 1 1
0d00a56e 00100000 000066e6 00000000 3 0 0
0d01da20 00100000 000066e6 00000000 3 0 0
0d01733a 00100000 000066e6 00000000 3 0 0
0d010c54 00100000 000066e6 00000000 3 0 0
0d00a56e 00100000 000066e6 00000000 3 0 0
0d003e88 00100000 000066e6 00000000 3 0 0
0cffd7a2 00100000 000066e6 00000000 3 0 0
0cff70bc 00100000 000066e6 00000000 3 0 0
0cff09d6 00100000 000066e6 00000000 3 0 0
0cfea2f0 00100000 000066e6 00000000 3 0 0
0cfe3c0a 00100000 000066e6 00000000 3 0 0
0cfe3c0a 00100000 000066e6 00000000 3 0 0
00000000 0f000000 00007599 00000000 0 1 1
0cfdd524 0f000000 00007599 00000000 0 1 1
0cffab88 0f000000 00007599 00000000 0 1 1
0d0181ec 0f000000 00007599 00000000 0 1 1
0d02e2b7 0f000000 00007599 00000000 0 1 1
0d044382 0f000000 00007599 00000000 0 1 1
0d05a44d 0f000000 00007599 00000000 0 1 1
0d070518 0f000000 00007599 00000000 0 1 1
0d0865e3 0f000000 00007599 00000000 0 1 1
0d09c6ae 0f000000 00007599 00000000 0 1 1
0d0b2779 0f000000 00007599 00000000 0 1 1
0d0c8844 0f000000 00007599 00000000 0 1 1
0d0de90f 0f000000 00007599 00000000 0 1 1
0d0f49da 0f000000 00007599 00000000 0 1 1
0d10aaa5 0f000000 00007599 00000000 0 1 1
0d120b70 0f000000 00007599 00000000 0 1 1
0d136c3b 0f000000 00007599 00000000 0 1 1
0d14cd06 0f000000 00007599 00000000 0 1 1
0d162dd1 0f000000 00007599 00000000 0 1 1
0d178e9c 0f000000 00007599 00000000 0 1 1
0d18ef67 0f000000 00007599 00000000 0 1 1
0d1a5032 0f000000 00007599 00000000 0 1 1
0d1bb0fd 0f000000 00007599 00000000 0 1 1
0d1d11c8 0f000000 00007599 00000000 0 1 1
0d1e7293 0f000000 00007599 00000000 0 1 1
0d1fd35e 0f000000 00007599 00000000 0 1 1
0d213429 0f000000 00007599 00000000 0 1 1
0d2294f4 0f000000 00007599 00000000 0 1 1
0d23f5bf 0f000000 00007599 00000000 0 1 1
0d25568a 0f000000 00007599 00000000 0 1 1
0d26b755 0f000000 00007599 00000000 0 1 1
0d26b755 00100000 00007599 00000000 3 0 0
0d281820 00100000 00007599 00000000 3 0 0
0d27a287 00100000 00007599 00000000 3 0 0
0d272cee 00100000 00007599 00000000 3 0 0
0d26b755 00100000 00007599 00000000 3 0 0
0d2641bc 00100000 00007599 00000000 3 0 0
0d25cc23 00100000 00007599 00000000 3 0 0
0d25568a 00100000 00007599 00000000 3 0 0
0d24e0f1 00100000 00007599 00000000 3 0 0
0d246b58 00100000 00007599 00000000 3 0 0
0d23f5bf 00100000 00007599 00000000 3 0 0
0d23f5bf 00100000 00007599 00000000 3 0 0
00000000 0f000000 000092ff 00000000 0 1 1
0d238026 0f000000 000092ff 00000000 0 1 1
0d253923 0f000000 000092ff 00000000 0 1 1
0d26f220 0f000000 000092ff 00000000 0 1 1
0d28ab1d 0f000000 000092ff 00000000 0 1 1
0d2a641a 0f000000 000092ff 00000000 0 1 1
0d2c1d17 0f000000 000092ff 00000000 0 1 1
0d2dd614 0f000000 000092ff 00000000 0 1 1
0d2f8f11 0f000000 000092ff 00000000 0 1 1
0d31480e 0f000000 000092ff 00000000 0 1 1
0d33010b 0f000000 000092ff 00000000 0 1 1
0d34ba08 0f000000 000092ff 00000000 0 1 1
0d367305 0f000000 000092ff 00000000 0 1 1
0d382c02 0f000000 000092ff 00000000 0 1 1
0d39e4ff 0f000000 000092ff 00000000 0 1 1
0d3b9dfc 0f000000 000092ff 00000000 0 1 1
0d3d56f9 0f000000 000092ff 00000000 0 1 1
0d3f0ff6 0f000000 000092ff 00000000 0 1 1
0d40c8f3 0f000000 000092ff 00000000 0 1 1
0d4281f0 0f000000 000092ff 00000000 0 1 1
0d443aed 0f000000 000092ff 00000000 0 1 1
0d45f3ea 0f000000 000092ff 00000000 0 1 1
0d47ace7 0f000000 000092ff 00000000 0 1 1
0d4965e4 0f000000 000092ff 00000000 0 1 1
0d4b1ee1 0f000000 000092ff 00000000 0 1 1
0d4cd7de 0f000000 000092ff 00000000 0 1 1
0d4e90db 0f000000 000092ff 00000000 0 1 1
0d5049d8 0f000000 000092ff 00000000 0 1 1
0d5202d5 0f000000 000092ff 00000000 0 1 1
0d53bbd2 0f000000 000092ff 00000000 0 1 1
0d5574cf 0f000000 000092ff 00000000 0 1 1
0d5574cf 00100000 000092ff 00000000 3 0 0
0d572dcc 00100000 000092ff 00000000 3 0 0
0d569acd 00100000 000092ff 00000000 3 0 0
0d5607ce 00100000 000092ff 00000000 3 0 0
0d5574cf 00100000 000092ff 00000000 3 0 0
0d54e1d0 00100000 000092ff 00000000 3 0 0
0d544ed1 00100000 000092ff 00000000 3 0 0
0d53bbd2 00100000 000092ff 00000000 3 0 0
0d5328d3 00100000 000092ff 00000000 3 0 0
0d5295d4 00100000 000092ff 00000000 3 0 0
0d5202d5 00100000 000092ff 00000000 3 0 0
0d5202d5 00100000 000092ff 00000000 3 0 0
00000000 0f000000 000092ff 00000000 0 1 1
0d516fd6 0f000000 000092ff 00000000 0 1 1
0d5328d3 0f000000 000092ff 00000000 0 1 1
0d54e1d0 0f000000 000092ff 00000000 0 1 1
0d569acd 0f000000 000092ff 00000000 0 1 1
0d5853ca 0f000000 000092ff 00000000 0 1 1
0d5a0cc7 0f000000 000092ff 00000000 0 1 1
0d5bc5c4 0f000000 000092ff 00000000 0 1 1
0d5d7ec1 0f000000 000092ff 00000000 0 1 1
0d5f37be 0f000000 000092ff 00000000 0 1 1
0d60f0bb 0f000000 000092ff 00000000 0 1 1
0d62a9b8 0f000000 000092ff 00000000 0 1 1
0d6462b5 0f000000 000092ff 00000000 0 1 1
0d661bb2 0f000000 000092ff 00000000 0 1 1
0d67d4af 0f000000 000092ff 00000000 0 1 1
0d698dac 0f000000 000092ff 00000000 0 1 1
0d6b46a9 0f000000 000092ff 00000000 0 1 1
0d6cffa6 0f000000 000092ff 00000000 0 1 1
0d6eb8a3 0f000000 000092ff 00000000 0 1 1
0d7071a0 0f000000 000092ff 00000000 0 1 1
0d722a9d 0f000000 000092ff 00000000 0 1 1
0d73e39a 0f000000 000092ff 00000000 0 1 1
0d759c97 0f000000 000092ff 00000000 0 1 1
0d775594 0f000000 000092ff 00000000 0 1 1
0d790e91 0f000000 000092ff 00000000 0 1 1
0d7ac78e 0f000000 000092ff 00000000 0 1 1
0d7c808b 0f000000 000092ff 00000000 0 1 1
0d7e3988 0f000000 000092ff 00000000 0 1 1
0d7ff285 0f000000 000092ff 00000000 0 1 1
0d81ab82 0f000000 000092ff 00000000 0 1 1
0d83647f 0f000000 000092ff 00000000 0 1 1
0d83647f 00100000 000092ff 00000000 3 0 0
0d851d7c 00100000 000092ff 00000000 3 0 0
0d848a7d 00100000 000092ff 00000000 3 0 0
0d83f77e 00100000 000092ff 00000000 3 0 0
0d83647f 00100000 000092ff 00000000 3 0 0
0d82d180 00100000 000092ff 00000000 3 0 0
0d823e81 00100000 000092ff 00000000 3 0 0
0d81ab82 00100000 000092ff 00000000 3 0 0
0d811883 00100000 000092ff 00000000 3 0 0
0d808584 00100000 000092ff 00000000 3 0 0
0d7ff285 00100000 000092ff 00000000 3 0 0
0d7ff285 00100000 000092ff 00000000 3 0 0
00000000 0f000000 0000b066 00000000 0 1 1
0d7f5f86 0f000000 0000b066 00000000 0 1 1
0d8170b8 0f000000 0000b066 00000000 0 1 1
0d8381ea 0f000000 0000b066 00000000 0 1 1
0d85931c 0f000000 0000b066 00000000 0 1 1
0d87a44e 0f000000 0000b066 00000000 0 1 1
0d89b580 0f000000 0000b066 00000000 0 1 1
0d8bc6b2 0f000000 0000b066 00000000 0 1 1
0d8dd7e4 0f000000 0000b066 00000000 0 1 1
0d8fe916 0f000000 0000b066 00000000 0 1 1
0d91fa48 0f000000 0000b066 00000000 0 1 1
0d940b7a 0f000000 0000b066 00000000 0 1 1
0d961cac 0f000000 0000b066 00000000 0 1 1
0d982dde 0f000000 0000b066 00000000 0 1 1
0d9a3f10 0f000000 0000b066 00000000 0 1 1
0d9c5042 0f000000 0000b066 00000000 0 1 1
0d9e6174 0f000000 0000b066 00000000 0 1 1
0da072a6 0f000000 0000b066 00000000 0 1 1
0da283d8 0f000000 0000b066 00000000 0 1 1
0da4950a 0f000000 0000b066 00000000 0 1 1
0da6a63c 0f000000 0000b066 00000000 0 1 1
0da8b76e 0f000000 0000b066 00000000 0 1 1
0daac8a0 0f000000 0000b066 00000000 0 1 1
0dacd9d2 0f000000 0000b066 00000000 0 1 1
0daeeb04 0f000000 0000b066 00000000 0 1 1
0db0fc36 0f000000 0000b066 00000000 0 1 1
0db30d68 0f000000 0000b066 00000000 0 1 1
0db51e9a 0f000000 0000b066 00000000 0 1 1
0db72fcc 0f000000 0000b066 00000000 0 1 1
0db940fe 0f000000 0000b066 00000000 0 1 1
0dbb5230 0f000000 0000b066 00000000 0 1 1
0dbb5230 00100000 0000b066 00000000 3 0 0
0dbd6362 00100000 0000b066 00000000 3 0 0
0dbcb2fc 00100000 0000b066 00000000 3 0 0
0dbc0296 00100000 0000b066 00000000 3 0 0
0dbb5230 00100000 0000b066 00000000 3 0 0
0dbaa1ca 00100000 0000b066 00000000 3 0 0
0db9f164 00100000 0000b066 00000000 3 0 0
0db940fe 00100000 0000b066 00000000 3 0 0
0db89098 00100000 0000b066 00000000 3 0 0
0db7e032 00100000 0000b066 00000000 3 0 0
0db72fcc 00100000 0000b066 00000000 3 0 0
0db72fcc 00100000 0000b066 00000000 3 0 0
00000000 0f000000 0000cdcc 00000000 0 1 1
0db67f66 0f000000 0000cdcc 00000000 0 1 1
0db8e8ca 0f000000 0000cdcc 00000000 0 1 1
0dbb522e 0f000000 0000cdcc 00000000 0 1 1
0dbdbb92 0f000000 0000cdcc 00000000 0 1 1
0dc024f6 0f000000 0000cdcc 00000000 0 1 1
0dc28e5a 0f000000 0000cdcc 00000000 0 1 1
0dc4f7be 0f000000 0000cdcc 00000000 0 1 1
0dc76122 0f000000 0000cdcc 00000000 0 1 1
0dc9ca86 0f000000 0000cdcc 00000000 0 1 1
0dcc33ea 0f000000 0000cdcc 00000000 0 1 1
0dce9d4e 0f000000 0000cdcc 00000000 0 1 1
0dd106b2 0f000000 0000cdcc 00000000 0 1 1
0dd37016 0f000000 0000cdcc 00000000 0 1 1
0dd5d97a 0f000000 0000cdcc 00000000 0 1 1
0dd842de 0f000000 0000cdcc 00000000 0 1 1
0ddaac42 0f000000 0000cdcc 00000000 0 1 1
0ddd15a6 0f000000 0000cdcc 00000000 0 1 1
0ddf7f0a 0f000000 0000cdcc 00000000 0 1 1
0de1e86e 0f000000 0000cdcc 00000000 0 1 1
0de451d2 0f000000 0000cdcc 00000000 0 1 1
0de6bb36 0f000000 0000cdcc 00000000 0 1 1
0de9249a 0f000000 0000cdcc 00000000 0 1 1
0deb8dfe 0f000000 0000cdcc 00000000 0 1 1
0dedf762 0f000000 0000cdcc 00000000 0 1 1
0df060c6 0f000000 0000cdcc 00000000 0 1 1
0df2ca2a 0f000000 0000cdcc 00000000 0 1 1
0df5338e 0f000000 0000cdcc 00000000 0 1 1
0df79cf2 0f000000 0000cdcc 00000000 0 1 1
0dfa0656 0f000000 0000cdcc 00000000 0 1 1
0dfc6fba 0f000000 0000cdcc 00000000 0 1 1
0dfc6fba 00100000 0000cdcc 00000000 3 0 0
0dfed91e 00100000 0000cdcc 00000000 3 0 0
0dfe0b52 00100000 0000cdcc 00000000 3 0 0
0dfd3d86 00100000 0000cdcc 00000000 3 0 0
0dfc6fba 00100000 0000cdcc 00000000 3 0 0
0dfba1ee 00100000 0000cdcc 00000000 3 0 0
0dfad422 00100000 0000cdcc 00000000 3 0 0
0dfa0656 00100000 0000cdcc 00000000 3 0 0
0df9388a 00100000 0000cdcc 00000000 3 0 0
0df86abe 00100000 0000cdcc 00000000 3 0 0
0df79cf2 00100000 0000cdcc 00000000 3 0 0
0df79cf2 00100000 0000cdcc 00000000 3 0 0
00000000 0f000000 0000cdcc 00000000 0 1 1
0df6cf26 0f000000 0000cdcc 00000000 0 1 1
0df9388a 0f000000 0000cdcc 00000000 0 1 1
0dfba1ee 0f000000 0000cdcc 00000000 0 1 1
0dfe0b52 0f000000 0000cdcc 00000000 0 1 1
0e0074b6 0f000000 0000cdcc 00000000 0 1 1
0e02104e 0f000000 0000cdcc 00000000 0 1 1
0e03abe6 0f000000 0000cdcc 00000000 0 1 1
0e05477e 0f000000 0000cdcc 00000000 0 1 1
0e06e316 0f000000 0000cdcc 00000000 0 1 1
0e087eae 0f000000 0000cdcc 00000000 0 1 1
0e0a1a46 0f000000 0000cdcc 00000000 0 1 1
0e0bb5de 0f000000 0000cdcc 00000000 0 1 1
0e0d5176 0f000000 0000cdcc 00000000 0 1 1
0e0eed0e 0f000000 0000cdcc 00000000 0 1 1
0e1088a6 0f000000 0000cdcc 00000000 0 1 1
0e12243e 0f000000 0000cdcc 00000000 0 1 1
0e13bfd6 0f000000 0000cdcc 00000000 0 1 1
0e155b6e 0f000000 0000cdcc 00000000 0 1 1
0e16f706 0f000000 0000cdcc 00000000 0 1 1
0e18929e 0f000000 0000cdcc 00000000 0 1 1
0e1a2e36 0f000000 0000cdcc 00000000 0 1 1
0e1bc9ce 0f000000 0000cdcc 00000000 0 1 1
0e1d6566 0f000000 0000cdcc 00000000 0 1 1
0e1f00fe 0f000000 0000cdcc 00000000 0 1 1
0e209c96 0f000000 0000cdcc 00000000 0 1 1
0e22382e 0f000000 0000cdcc 00000000 0 1 1
0e23d3c6 0f000000 0000cdcc 00000000 0 1 1
0e256f5e 0f000000 0000cdcc 00000000 0 1 1
0e270af6 0f000000 0000cdcc 00000000 0 1 1
0e28a68e 0f000000 0000cdcc 00000000 0 1 1
0e28a68e 00100000 0000cdcc 00000000 3 0 0
0e2a4226 00100000 0000cdcc 00000000 3 0 0
0e29745a 00100000 0000cdcc 00000000 3 0 0
0e28a68e 00100000 0000cdcc 00000000 3 0 0
0e27d8c2 00100000 0000cdcc 00000000 3 0 0
0e270af6 00100000 0000cdcc 00000000 3 0 0
0e263d2a 00100000 0000cdcc 00000000 3 0 0
0e256f5e 00100000 0000cdcc 00000000 3 0 0
0e24a192 00100000 0000cdcc 00000000 3 0 0
0e23d3c6 00100000 0000cdcc 00000000 3 0 0
0e2305fa 00100000 0000cdcc 00000000 3 0 0
0e2305fa 00100000 0000cdcc 00000000 3 0 0
00000000 0f000000 0000eb33 00000000 0 1 1
0e22382e 0f000000 0000eb33 00000000 0 1 1
0e240e94 0f000000 0000eb33 00000000 0 1 1
0e25e4fa 0f000000 0000eb33 00000000 0 1 1
0e27bb60 0f000000 0000eb33 00000000 0 1 1
0e2991c6 0f000000 0000eb33 00000000 0 1 1
0e2b682c 0f000000 0000eb33 00000000 0 1 1
0e2d3e92 0f000000 0000eb33 00000000 0 1 1
0e2f14f8 0f000000 0000eb33 00000000 0 1 1
0e30eb5e 0f000000 0000eb33 00000000 0 1 1
0e32c1c4 0f000000 0000eb33 00000000 0 1 1
0e34982a 0f000000 0000eb33 00000000 0 1 1
0e366e90 0f000000 0000eb33 00000000 0 1 1
0e3844f6 0f000000 0000eb33 00000000 0 1 1
0e3a1b5c 0f000000 0000eb33 00000000 0 1 1
0e3bf1c2 0f000000 0000eb33 00000000 0 1 1
0e3dc828 0f000000 0000eb33 00000000 0 1 1
0e3f9e8e 0f000000 0000eb33 00000000 0 1 1
0e4174f4 0f000000 0000eb33 00000000 0 1 1
0e434b5a 0f000000 0000eb33 00000000 0 1 1
0e4521c0 0f000000 0000eb33 00000000 0 1 1
0e46f826 0f000000 0000eb33 00000000 0 1 1
0e48ce8c 0f000000 0000eb33 00000000 0 1 1
0e4aa4f2 0f000000 0000eb33 00000000 0 1 1
0e4c7b58 0f000000 0000eb33 00000000 0 1 1
0e4e51be 0f000000 0000eb33 00000000 0 1 1
0e502824 0f000000 0000eb33 00000000 0 1 1
0e51fe8a 0f000000 0000eb33 00000000 0 1 1
0e53d4f0 0f000000 0000eb33 00000000 0 1 1
0e55ab56 0f000000 0000eb33 00000000 0 1 1
0e5781bc 0f000000 0000eb33 00000000 0 1 1
0e5781bc 00100000 0000eb33 00000000 3 0 0
0e595822 00100000 0000eb33 00000000 3 0 0
0e586cef 00100000 0000eb33 00000000 3 0 0
0e5781bc 00100000 0000eb33 00000000 3 0 0
0e569689 00100000 0000eb33 00000000 3 0 0
0e55ab56 00100000 0000eb33 00000000 3 0 0
0e54c023 00100000 0000eb33 00000000 3 0 0
0e53d4f0 00100000 0000eb33 00000000 3 0 0
0e52e9bd 00100000 0000eb33 00000000 3 0 0
0e51fe8a 00100000 0000eb33 00000000 3 0 0
0e511357 00100000 0000eb33 00000000 3 0 0
0e511357 00100000 0000eb33 00000000 3 0 0
00000000 0f000000 0000eb33 00000000 0 1 1
0e502824 0f000000 0000eb33 00000000 0 1 1
0e51fe8a 0f000000 0000eb33 00000000 0 1 1
0e53d4f0 0f000000 0000eb33 00000000 0 1 1
0e55ab56 0f000000 0000eb33 00000000 0 1 1
0e5781bc 0f000000 0000eb33 00000000 0 1 1
0e595822 0f000000 0000eb33 00000000 0 1 1
0e5b2e88 0f000000 0000eb33 00000000 0 1 1
0e5d04ee 0f000000 0000eb33 00000000 0 1 1
0e5edb54 0f000000 0000eb33 00000000 0 1 1
0e60b1ba 0f000000 0000eb33 00000000 0 1 1
0e628820 0f000000 0000eb33 00000000 0 1 1
0e645e86 0f000000 0000eb33 00000000 0 1 1
0e6634ec 0f000000 0000eb33 00000000 0 1 1
0e680b52 0f000000 0000eb33 00000000 0 1 1
0e69e1b8 0f000000 0000eb33 00000000 0 1 1
0e6bb81e 0f000000 0000eb33 00000000 0 1 1
0e6d8e84 0f000000 0000eb33 00000000 0 1 1
0e6f64ea 0f000000 0000eb33 00000000 0 1 1
0e713b50 0f000000 0000eb33 00000000 0 1 1
0e7311b6 0f000000 0000eb33 00000000 0 1 1
0e74e81c 0f000000 0000eb33 00000000 0 1 1
0e76be82 0f000000 0000eb33 00000000 0 1 1
0e7894e8 0f000000 0000eb33 00000000 0 1 1
0e7a6b4e 0f000000 0000eb33 00000000 0 1 1
0e7c41b4 0f000000 0000eb33 00000000 0 1 1
0e7e181a 0f000000 0000eb33 00000000 0 1 1
0e7fee80 0f000000 0000eb33 00000000 0 1 1
0e81c4e6 0f000000 0000eb33 00000000 0 1 1
0e839b4c 0f000000 0000eb33 00000000 0 1 1
0e8571b2 0f000000 0000eb33 00000000 0 1 1
0e8571b2 00100000 0000eb33 00000000 3 0 0
0e874818 00100000 0000eb33 00000000 3 0 0
0e865ce5 00100000 0000eb33 00000000 3 0 0
0e8571b2 00100000 0000eb33 00000000 3 0 0
0e84867f 00100000 0000eb33 00000000 3 0 0
0e839b4c 00100000 0000eb33 00000000 3 0 0
0e82b019 00100000 0000eb33 00000000 3 0 0
0e81c4e6 00100000 0000eb33 00000000 3 0 0
0e80d9b3 00100000 0000eb33 00000000 3 0 0
0e7fee80 00100000 0000eb33 00000000 3 0 0
0e7f034d 00100000 0000eb33 00000000 3 0 0
0e7f034d 00100000 0000eb33 00000000 3 0 0
00000000 0f000000 000125ff 00000000 0 1 1
0e7e181a 0f000000 000125ff 00000000 0 1 1
0e806418 0f000000 000125ff 00000000 0 1 1
0e82b016 0f000000 000125ff 00000000 0 1 1
0e84fc14 0f000000 000125ff 00000000 0 1 1
0e874812 0f000000 000125ff 00000000 0 1 1
0e899410 0f000000 000125ff 00000000 0 1 1
0e8be00e 0f000000 000125ff 00000000 0 1 1
0e8e2c0c 0f000000 000125ff 00000000 0 1 1
0e90780a 0f000000 000125ff 00000000 0 1 1
0e92c408 0f000000 000125ff 00000000 0 1 1
0e951006 0f000000 000125ff 00000000 0 1 1
0e975c04 0f000000 000125ff 00000000 0 1 1
0e99a802 0f000000 000125ff 00000000 0 1 1
0e9bf400 0f000000 000125ff 00000000 0 1 1
0e9e3ffe 0f000000 000125ff 00000000 0 1 1
0ea08bfc 0f000000 000125ff 00000000 0 1 1
0ea2d7fa 0f000000 000125ff 00000000 0 1 1
0ea523f8 0f000000 000125ff 00000000 0 1 1
0ea76ff6 0f000000 000125ff 00000000 0 1 1
0ea9bbf4 0f000000 000125ff 00000000 0 1 1
0eac07f2 0f000000 000125ff 00000000 0 1 1
0eae53f0 0f000000 000125ff 00000000 0 1 1
0eb09fee 0f000000 000125ff 00000000 0 1 1
0eb2ebec 0f000000 000125ff 00000000 0 1 1
0eb537ea 0f000000 000125ff 00000000 0 1 1
0eb783e8 0f000000 000125ff 00000000 0 1 1
0eb9cfe6 0f000000 000125ff 00000000 0 1 1
0ebc1be4 0f000000 000125ff 00000000 0 1 1
0ebe67e2 0f000000 000125ff 00000000 0 1 1
0ec0b3e0 0f000000 000125ff 00000000 0 1 1
0ec0b3e0 00100000 000125ff 00000000 3 0 0
0ec2ffde 00100000 000125ff 00000000 3 0 0
0ec1d9df 00100000 000125ff 00000000 3 0 0
0ec0b3e0 00100000 000125ff 00000000 3 0 0
0ebf8de1 00100000 000125ff 00000000 3 0 0
0ebe67e2 00100000 000125ff 00000000 3 0 0
0ebd41e3 00100000 000125ff 00000000 3 0 0
0ebc1be4 00100000 000125ff 00000000 3 0 0
0ebaf5e5 00100000 000125ff 00000000 3 0 0
0eb9cfe6 00100000 000125ff 00000000 3 0 0
0eb8a9e7 00100000 000125ff 00000000 3 0 0
0eb8a9e7 00100000 000125ff 00000000 3 0 0
00000000 0f000000 000160cc 00000000 0 1 1
0eb783e8 0f000000 000160cc 00000000 0 1 1
0eba4580 0f000000 000160cc 00000000 0 1 1
0ebd0718 0f000000 000160cc 00000000 0 1 1
0ebfc8b0 0f000000 000160cc 00000000 0 1 1
0ec28a48 0f000000 000160cc 00000000 0 1 1
0ec54be0 0f000000 000160cc 00000000 0 1 1
0ec80d78 0f000000 000160cc 00000000 0 1 1
0ecacf10 0f000000 000160cc 00000000 0 1 1
0ecd90a8 0f000000 000160cc 00000000 0 1 1
0ed05240 0f000000 000160cc 00000000 0 1 1
0ed313d8 0f000000 000160cc 00000000 0 1 1
0ed5d570 0f000000 000160cc 00000000 0 1 1
0ed89708 0f000000 000160cc 00000000 0 1 1
0edb58a0 0f000000 000160cc 00000000 0 1 1
0ede1a38 0f000000 000160cc 00000000 0 1 1
0ee0dbd0 0f000000 000160cc 00000000 0 1 1
0ee39d68 0f000000 000160cc 00000000 0 1 1
0ee65f00 0f000000 000160cc 00000000 0 1 1
0ee92098 0f000000 000160cc 00000000 0 1 1
0eebe230 0f000000 000160cc 00000000 0 1 1
0eeea3c8 0f000000 000160cc 00000000 0 1 1
0ef16560 0f000000 000160cc 00000000 0 1 1
0ef426f8 0f000000 000160cc 00000000 0 1 1
0ef6e890 0f000000 000160cc 00000000 0 1 1
0ef9aa28 0f000000 000160cc 00000000 0 1 1
0efc6bc0 0f000000 000160cc 00000000 0 1 1
0eff2d58 09000000 000160cc 00000000 1 0 1
0f000000 09000000 000160cc 00000000 1 0 1
0efe9f34 09000000 000160cc 00000000 1 0 1
0efd3e68 09000000 000160cc 00000000 1 0 1
0efd3e68 00100000 000160cc 00000000 3 0 0
0efbdd9c 00100000 000160cc 00000000 3 0 0
0efa7cd0 00100000 000160cc 00000000 3 0 0
0ef91c04 00100000 000160cc 00000000 3 0 0
0ef7bb38 00100000 000160cc 00000000 3 0 0
0ef65a6c 00100000 000160cc 00000000 3 0 0
0ef4f9a0 00100000 000160cc 00000000 3 0 0
0ef398d4 00100000 000160cc 00000000 3 0 0
0ef23808 00100000 000160cc 00000000 3 0 0
0ef0d73c 00100000 000160cc 00000000 3 0 0
0eef7670 00100000 000160cc 00000000 3 0 0
0eef7670 00100000 000160cc 00000000 3 0 0
00000000 0f000000 000160cc 00000000 0 1 1
0eee15a4 0f000000 000160cc 00000000 0 1 1
0ef0d73c 0f000000 000160cc 00000000 0 1 1
0ef398d4 0f000000 000160cc 00000000 0 1 1
0ef65a6c 0f000000 000160cc 00000000 0 1 1
0ef91c04 0f000000 000160cc 00000000 0 1 1
0efbdd9c 0f000000 000160cc 00000000 0 1 1
0efe9f34 09000000 000160cc 00000000 1 0 1
0f000000 09000000 000160cc 00000000 1 0 1
0efe9f34 09000000 000160cc 00000000 1 0 1
0efd3e68 09000000 000160cc 00000000 1 0 1
0efbdd9c 09000000 000160cc 00000000 1 0 1
0efa7cd0 09000000 000160cc 00000000 1 0 1
0ef91c04 09000000 000160cc 00000000 1 0 1
0ef7bb38 09000000 000160cc 00000000 1 0 1
0ef65a6c 09000000 000160cc 00000000 1 0 1
0ef4f9a0 09000000 000160cc 00000000 1 0 1
0ef398d4 09000000 000160cc 00000000 1 0 1
0ef23808 09000000 000160cc 00000000 1 0 1
0ef0d73c 09000000 000160cc 00000000 1 0 1
0eef7670 09000000 000160cc 00000000 1 0 1
0eee15a4 09000000 000160cc 00000000 1 0 1
0eecb4d8 09000000 000160cc 00000000 1 0 1
0eeb540c 09000000 000160cc 00000000 1 0 1
0ee9f340 09000000 000160cc 00000000 1 0 1
0ee89274 09000000 000160cc 00000000 1 0 1
0ee731a8 09000000 000160cc 00000000 1 0 1
0ee5d0dc 09000000 000160cc 00000000 1 0 1
0ee47010 09000000 000160cc 00000000 1 0 1
0ee30f44 09000000 000160cc 00000000 1 0 1
0ee1ae78 09000000 000160cc 00000000 1 0 1
0ee1ae78 00100000 000160cc 00000000 3 0 0
0ee04dac 00100000 000160cc 00000000 3 0 0
0edeece0 00100000 000160cc 00000000 3 0 0
0edd8c14 00100000 000160cc 00000000 3 0 0
0edc2b48 00100000 000160cc 00000000 3 0 0
0edaca7c 00100000 000160cc 00000000 3 0 0
0ed969b0 00100000 000160cc 00000000 3 0 0
0ed808e4 00100000 000160cc 00000000 3 0 0
0ed6a818 00100000 000160cc 00000000 3 0 0
0ed5474c 00100000 000160cc 00000000 3 0 0
0ed3e680 00100000 000160cc 00000000 3 0 0
0ed3e680 00100000 000160cc 00000000 3 0 0
00000000 0f000000 00019b99 00000000 0 1 1
0ed285b4 0f000000 00019b99 00000000 0 1 1
0ed5bce6 0f000000 00019b99 00000000 0 1 1
0ed8f418 0f000000 00019b99 00000000 0 1 1
0edc2b4a 0f000000 00019b99 00000000 0 1 1
0edf627c 0f000000 00019b99 00000000 0 1 1
0ee299ae 0f000000 00019b99 00000000 0 1 1
0ee5d0e0 0f000000 00019b99 00000000 0 1 1
0ee90812 0f000000 00019b99 00000000 0 1 1
0eec3f44 0f000000 00019b99 00000000 0 1 1
0eef7676 0f000000 00019b99 00000000 0 1 1
0ef2ada8 0f000000 00019b99 00000000 0 1 1
0ef5e4da 0f000000 00019b99 00000000 0 1 1
0ef91c0c 0f000000 00019b99 00000000 0 1 1
0efc533e 0f000000 00019b99 00000000 0 1 1
